Location,EndpointSerialNumber,Date,LocalTime,Status,Time_Since_Last_CDO_Activity,LocalTime (2),Time_Since_Last_CDO_Activity (2),DoorStatus_seconds
Warehouse,CD120001A663,10/6/2015,23:23:31,Open Limit,0:05:09,11:23:31 PM,12:05:09 AM,309
Warehouse,CD120001A68A,10/6/2015,23:23:37,Open Limit,0:05:09,11:23:37 PM,12:05:09 AM,309
Warehouse,CD120001A685,10/6/2015,23:23:39,Open Limit,0:05:09,11:23:39 PM,12:05:09 AM,309
Warehouse,CD120001A68C,10/6/2015,23:23:41,Close Limit,0:05:09,11:23:41 PM,12:05:09 AM,309
Warehouse,CD120001A68C,10/6/2015,23:23:42,Close Limit,0:05:09,11:23:42 PM,12:05:09 AM,309
Warehouse,CD120001A67F,10/6/2015,23:23:45,Open Limit,0:05:09,11:23:45 PM,12:05:09 AM,309
Warehouse,CD120001A686,10/6/2015,23:23:46,Open Limit,0:05:09,11:23:46 PM,12:05:09 AM,309
Warehouse,CD120001A67B,10/6/2015,23:23:46,Open Limit,0:05:09,11:23:46 PM,12:05:09 AM,309
Warehouse,CD120001A67E,10/6/2015,23:23:46,Open Limit,0:05:09,11:23:46 PM,12:05:09 AM,309
Warehouse,CD120001A68D,10/6/2015,23:23:46,Open Limit,0:05:09,11:23:46 PM,12:05:09 AM,309
Warehouse,CD120001A689,10/6/2015,23:24:05,Close Limit,0:05:09,11:24:05 PM,12:05:09 AM,309
Warehouse,CD120001A663,10/6/2015,23:24:05,Open Limit,0:05:09,11:24:05 PM,12:05:09 AM,309
Warehouse,CD120001A68A,10/6/2015,23:24:12,Open Limit,0:05:09,11:24:12 PM,12:05:09 AM,309
Warehouse,CD120001A685,10/6/2015,23:24:14,Open Limit,0:05:09,11:24:14 PM,12:05:09 AM,309
Warehouse,CD120001A68C,10/6/2015,23:24:16,Close Limit,0:05:09,11:24:16 PM,12:05:09 AM,309
Warehouse,CD120001A67F,10/6/2015,23:24:21,Open Limit,0:05:09,11:24:21 PM,12:05:09 AM,309
Warehouse,CD120001A686,10/6/2015,23:24:26,Open Limit,0:05:09,11:24:26 PM,12:05:09 AM,309
Warehouse,CD120001A67E,10/6/2015,23:24:28,Open Limit,0:05:09,11:24:28 PM,12:05:09 AM,309
Warehouse,CD120001A68D,10/6/2015,23:24:28,Open Limit,0:05:09,11:24:28 PM,12:05:09 AM,309
Warehouse,CD120001A689,10/6/2015,23:24:36,Close Limit,0:05:09,11:24:36 PM,12:05:09 AM,309
Warehouse,CD120001A663,10/6/2015,23:24:37,Open Limit,0:05:09,11:24:37 PM,12:05:09 AM,309
Warehouse,CD120001A68A,10/6/2015,23:24:41,Open Limit,0:05:09,11:24:41 PM,12:05:09 AM,309
Warehouse,CD120001A685,10/6/2015,23:24:44,Open Limit,0:05:09,11:24:44 PM,12:05:09 AM,309
Warehouse,CD120001A68C,10/6/2015,23:24:46,Close Limit,0:05:09,11:24:46 PM,12:05:09 AM,309
Warehouse,CD120001A67F,10/6/2015,23:24:49,Open Limit,0:05:09,11:24:49 PM,12:05:09 AM,309
Warehouse,CD120001A67B,10/6/2015,23:24:56,Open Limit,0:05:09,11:24:56 PM,12:05:09 AM,309
Warehouse,CD120001A686,10/6/2015,23:25:02,Open Limit,0:05:09,11:25:02 PM,12:05:09 AM,309
Warehouse,CD120001A67E,10/6/2015,23:25:03,Open Limit,0:05:09,11:25:03 PM,12:05:09 AM,309
Warehouse,CD120001A68D,10/6/2015,23:25:09,Open Limit,0:05:09,11:25:09 PM,12:05:09 AM,309
Warehouse,CD120001A68D,10/6/2015,23:25:11,Open Limit,0:05:09,11:25:11 PM,12:05:09 AM,309
Warehouse,CD120001A689,10/6/2015,23:25:15,Close Limit,0:05:09,11:25:15 PM,12:05:09 AM,309
Warehouse,CD120001A663,10/6/2015,23:25:22,Open Limit,0:05:09,11:25:22 PM,12:05:09 AM,309
Warehouse,CD120001A68A,10/6/2015,23:25:27,Open Limit,0:05:09,11:25:27 PM,12:05:09 AM,309
Warehouse,CD120001A685,10/6/2015,23:25:34,Open Limit,0:05:09,11:25:34 PM,12:05:09 AM,309
Warehouse,CD120001A68C,10/6/2015,23:25:40,Close Limit,0:05:09,11:25:40 PM,12:05:09 AM,309
Warehouse,CD120001A67F,10/6/2015,23:25:44,Open Limit,0:05:09,11:25:44 PM,12:05:09 AM,309
Warehouse,CD120001A67F,10/6/2015,23:25:47,Open Limit,0:05:09,11:25:47 PM,12:05:09 AM,309
Warehouse,CD120001A67B,10/6/2015,23:25:55,Open Limit,0:05:09,11:25:55 PM,12:05:09 AM,309
Warehouse,CD120001A686,10/6/2015,23:25:55,Open Limit,0:05:09,11:25:55 PM,12:05:09 AM,309
Warehouse,CD120001A67E,10/6/2015,23:25:56,Open Limit,0:05:09,11:25:56 PM,12:05:09 AM,309
Warehouse,CD120001A68D,10/6/2015,23:25:59,Open Limit,0:05:09,11:25:59 PM,12:05:09 AM,309
Warehouse,CD120001A689,10/6/2015,23:26:00,Close Limit,0:05:09,11:26:00 PM,12:05:09 AM,309
Warehouse,CD120001A663,10/6/2015,23:26:00,Open Limit,0:05:09,11:26:00 PM,12:05:09 AM,309
Warehouse,CD120001A68A,10/6/2015,23:26:01,Open Limit,0:05:09,11:26:01 PM,12:05:09 AM,309
Warehouse,CD120001A685,10/6/2015,23:26:13,Open Limit,0:05:09,11:26:13 PM,12:05:09 AM,309
Warehouse,CD120001A68C,10/6/2015,23:26:22,Close Limit,0:05:09,11:26:22 PM,12:05:09 AM,309
Warehouse,CD120001A67F,10/6/2015,23:26:28,Open Limit,0:05:09,11:26:28 PM,12:05:09 AM,309
Warehouse,CD120001A67B,10/6/2015,23:26:28,Open Limit,0:05:09,11:26:28 PM,12:05:09 AM,309
Warehouse,CD120001A686,10/6/2015,23:26:29,Open Limit,0:05:09,11:26:29 PM,12:05:09 AM,309
Warehouse,CD120001A67E,10/6/2015,23:26:53,Open Limit,0:05:09,11:26:53 PM,12:05:09 AM,309
Warehouse,CD120001A68D,10/6/2015,23:26:57,Open Limit,0:05:09,11:26:57 PM,12:05:09 AM,309
Warehouse,CD120001A689,10/6/2015,23:26:58,Close Limit,0:05:09,11:26:58 PM,12:05:09 AM,309
Warehouse,CD120001A663,10/6/2015,23:26:59,Open Limit,0:05:09,11:26:59 PM,12:05:09 AM,309
Warehouse,CD120001A68A,10/6/2015,23:27:01,Open Limit,0:05:09,11:27:01 PM,12:05:09 AM,309
Warehouse,CD120001A685,10/6/2015,23:27:03,Open Limit,0:05:09,11:27:03 PM,12:05:09 AM,309
Warehouse,CD120001A685,10/6/2015,23:27:03,Open Limit,0:05:09,11:27:03 PM,12:05:09 AM,309
Warehouse,CD120001A68C,10/6/2015,23:27:04,Close Limit,0:05:09,11:27:04 PM,12:05:09 AM,309
Warehouse,CD120001A67F,10/6/2015,23:27:13,Open Limit,0:05:09,11:27:13 PM,12:05:09 AM,309
Warehouse,CD120001A67B,10/6/2015,23:27:20,Open Limit,0:05:09,11:27:20 PM,12:05:09 AM,309
Warehouse,CD120001A686,10/6/2015,23:27:24,Open Limit,0:05:09,11:27:24 PM,12:05:09 AM,309
Warehouse,CD120001A686,10/6/2015,23:27:24,Open Limit,0:05:09,11:27:24 PM,12:05:09 AM,309
Warehouse,CD120001A67E,10/6/2015,23:27:24,Open Limit,0:05:09,11:27:24 PM,12:05:09 AM,309
Warehouse,CD120001A68D,10/6/2015,23:27:25,Open Limit,0:05:09,11:27:25 PM,12:05:09 AM,309
Warehouse,CD120001A689,10/6/2015,23:27:35,Close Limit,0:05:09,11:27:35 PM,12:05:09 AM,309
Warehouse,CD120001A689,10/6/2015,23:27:37,Moving Down,0:05:09,11:27:37 PM,12:05:09 AM,309
Warehouse,CD120001A663,10/6/2015,23:27:38,Open Limit,0:05:09,11:27:38 PM,12:05:09 AM,309
Warehouse,CD120001A68A,10/6/2015,23:27:40,Open Limit,0:05:09,11:27:40 PM,12:05:09 AM,309
Warehouse,CD120001A685,10/6/2015,23:27:41,Open Limit,0:05:09,11:27:41 PM,12:05:09 AM,309
Warehouse,CD120001A68C,10/6/2015,23:27:45,Close Limit,0:05:09,11:27:45 PM,12:05:09 AM,309
Warehouse,CD120001A68C,10/6/2015,23:27:50,Close Limit,0:05:09,11:27:50 PM,12:05:09 AM,309
Warehouse,CD120001A68C,10/6/2015,23:27:52,Moving Down,0:05:09,11:27:52 PM,12:05:09 AM,309
Warehouse,CD120001A67F,10/6/2015,23:27:57,Open Limit,0:05:09,11:27:57 PM,12:05:09 AM,309
Warehouse,CD120001A67B,10/6/2015,23:27:58,Open Limit,0:05:09,11:27:58 PM,12:05:09 AM,309
Warehouse,CD120001A686,10/6/2015,23:27:58,Open Limit,0:05:09,11:27:58 PM,12:05:09 AM,309
Warehouse,CD120001A67E,10/6/2015,23:28:00,Open Limit,0:05:09,11:28:00 PM,12:05:09 AM,309
Warehouse,CD120001A689,10/6/2015,23:28:01,Open Limit,0:05:09,11:28:01 PM,12:05:09 AM,309
Warehouse,CD120001A68D,10/6/2015,23:28:06,Open Limit,0:05:09,11:28:06 PM,12:05:09 AM,309
Warehouse,CD120001A68C,10/6/2015,23:28:10,Open Limit,0:05:09,11:28:10 PM,12:05:09 AM,309
Warehouse,CD120001A663,10/6/2015,23:28:14,Open Limit,0:05:09,11:28:14 PM,12:05:09 AM,309
Warehouse,CD120001A68A,10/6/2015,23:28:16,Open Limit,0:05:09,11:28:16 PM,12:05:09 AM,309
Warehouse,CD120001A685,10/6/2015,23:28:20,Open Limit,0:05:09,11:28:20 PM,12:05:09 AM,309
Warehouse,CD120001A67F,10/6/2015,23:28:25,Open Limit,0:05:09,11:28:25 PM,12:05:09 AM,309
Warehouse,CD120001A67B,10/6/2015,23:28:26,Open Limit,0:05:09,11:28:26 PM,12:05:09 AM,309
Warehouse,CD120001A686,10/6/2015,23:28:28,Open Limit,0:05:09,11:28:28 PM,12:05:09 AM,309
Warehouse,CD120001A67E,10/6/2015,23:28:35,Open Limit,0:05:09,11:28:35 PM,12:05:09 AM,309
Warehouse,CD120001A689,10/6/2015,23:28:38,Open Limit,0:05:09,11:28:38 PM,12:05:09 AM,309
Warehouse,CD120001A689,10/6/2015,23:28:44,Open Limit,0:05:09,11:28:44 PM,12:05:09 AM,309
Warehouse,CD120001A68D,10/6/2015,23:28:46,Open Limit,0:05:09,11:28:46 PM,12:05:09 AM,309
Warehouse,CD120001A68C,10/6/2015,23:28:48,Open Limit,0:05:09,11:28:48 PM,12:05:09 AM,309
Warehouse,CD120001A663,10/6/2015,23:28:49,Open Limit,0:05:09,11:28:49 PM,12:05:09 AM,309
Warehouse,CD120001A68A,10/6/2015,23:28:52,Open Limit,0:05:09,11:28:52 PM,12:05:09 AM,309
Warehouse,CD120001A685,10/6/2015,23:28:53,Open Limit,0:05:09,11:28:53 PM,12:05:09 AM,309
Warehouse,CD120001A67F,10/6/2015,23:28:54,Open Limit,0:05:09,11:28:54 PM,12:05:09 AM,309
Warehouse,CD120001A67B,10/6/2015,23:28:55,Open Limit,0:05:09,11:28:55 PM,12:05:09 AM,309
Warehouse,CD120001A686,10/6/2015,23:29:11,Open Limit,0:05:09,11:29:11 PM,12:05:09 AM,309
Warehouse,CD120001A67E,10/6/2015,23:29:11,Open Limit,0:05:09,11:29:11 PM,12:05:09 AM,309
Warehouse,CD120001A689,10/6/2015,23:29:19,Open Limit,0:05:09,11:29:19 PM,12:05:09 AM,309
Warehouse,CD120001A689,10/6/2015,23:29:22,Open Limit,0:05:09,11:29:22 PM,12:05:09 AM,309
Warehouse,CD120001A68D,10/6/2015,23:29:22,Open Limit,0:05:09,11:29:22 PM,12:05:09 AM,309
Warehouse,CD120001A68C,10/6/2015,23:29:27,Open Limit,0:05:09,11:29:27 PM,12:05:09 AM,309
Warehouse,CD120001A663,10/6/2015,23:29:34,Open Limit,0:05:09,11:29:34 PM,12:05:09 AM,309
Warehouse,CD120001A68A,10/6/2015,23:29:35,Open Limit,0:05:09,11:29:35 PM,12:05:09 AM,309
Warehouse,CD120001A685,10/6/2015,23:29:36,Open Limit,0:05:09,11:29:36 PM,12:05:09 AM,309
Warehouse,CD120001A67F,10/6/2015,23:29:43,Open Limit,0:05:09,11:29:43 PM,12:05:09 AM,309
Warehouse,CD120001A67B,10/6/2015,23:29:44,Open Limit,0:05:09,11:29:44 PM,12:05:09 AM,309
Warehouse,CD120001A686,10/6/2015,23:29:44,Open Limit,0:05:09,11:29:44 PM,12:05:09 AM,309
Warehouse,CD120001A67E,10/6/2015,23:29:47,Open Limit,0:05:09,11:29:47 PM,12:05:09 AM,309
Warehouse,CD120001A689,10/6/2015,23:29:51,Open Limit,0:05:09,11:29:51 PM,12:05:09 AM,309
Warehouse,CD120001A68D,10/6/2015,23:29:54,Open Limit,0:05:09,11:29:54 PM,12:05:09 AM,309
Warehouse,CD120001A68C,10/6/2015,23:29:55,Open Limit,0:05:09,11:29:55 PM,12:05:09 AM,309
Warehouse,CD120001A663,10/6/2015,23:30:04,Open Limit,0:05:09,11:30:04 PM,12:05:09 AM,309
Warehouse,CD120001A68A,10/6/2015,23:30:10,Open Limit,0:05:09,11:30:10 PM,12:05:09 AM,309
Warehouse,CD120001A685,10/6/2015,23:30:11,Open Limit,0:05:09,11:30:11 PM,12:05:09 AM,309
Warehouse,CD120001A67F,10/6/2015,23:30:16,Open Limit,0:05:09,11:30:16 PM,12:05:09 AM,309
Warehouse,CD120001A67B,10/6/2015,23:30:18,Open Limit,0:05:09,11:30:18 PM,12:05:09 AM,309
Warehouse,CD120001A686,10/6/2015,23:30:23,Open Limit,0:05:09,11:30:23 PM,12:05:09 AM,309
Warehouse,CD120001A67E,10/6/2015,23:30:29,Open Limit,0:05:09,11:30:29 PM,12:05:09 AM,309
Warehouse,CD120001A689,10/6/2015,23:30:34,Open Limit,0:05:09,11:30:34 PM,12:05:09 AM,309
Warehouse,CD120001A68D,10/6/2015,23:30:41,Open Limit,0:05:09,11:30:41 PM,12:05:09 AM,309
Warehouse,CD120001A68C,10/6/2015,23:30:46,Open Limit,0:05:09,11:30:46 PM,12:05:09 AM,309
Warehouse,CD120001A663,10/6/2015,23:30:48,Open Limit,0:05:09,11:30:48 PM,12:05:09 AM,309
Warehouse,CD120001A68A,10/6/2015,23:30:50,Open Limit,0:05:09,11:30:50 PM,12:05:09 AM,309
Warehouse,CD120001A685,10/6/2015,23:30:55,Open Limit,0:05:09,11:30:55 PM,12:05:09 AM,309
Warehouse,CD120001A67F,10/6/2015,23:31:02,Open Limit,0:05:09,11:31:02 PM,12:05:09 AM,309
Warehouse,CD120001A67F,10/6/2015,23:31:03,Open Limit,0:05:09,11:31:03 PM,12:05:09 AM,309
Warehouse,CD120001A67B,10/6/2015,23:31:05,Open Limit,0:05:09,11:31:05 PM,12:05:09 AM,309
Warehouse,CD120001A686,10/6/2015,23:31:06,Open Limit,0:05:09,11:31:06 PM,12:05:09 AM,309
Warehouse,CD120001A67E,10/6/2015,23:31:08,Open Limit,0:05:09,11:31:08 PM,12:05:09 AM,309
Warehouse,CD120001A689,10/6/2015,23:31:08,Open Limit,0:05:09,11:31:08 PM,12:05:09 AM,309
Warehouse,CD120001A68D,10/6/2015,23:31:20,Open Limit,0:05:09,11:31:20 PM,12:05:09 AM,309
Warehouse,CD120001A68C,10/6/2015,23:31:30,Open Limit,0:05:09,11:31:30 PM,12:05:09 AM,309
Warehouse,CD120001A663,10/6/2015,23:31:35,Open Limit,0:05:09,11:31:35 PM,12:05:09 AM,309
Warehouse,CD120001A68A,10/6/2015,23:31:36,Open Limit,0:05:09,11:31:36 PM,12:05:09 AM,309
Warehouse,CD120001A685,10/6/2015,23:32:01,Open Limit,0:05:09,11:32:01 PM,12:05:09 AM,309
Warehouse,CD120001A67F,10/6/2015,23:32:06,Open Limit,0:05:09,11:32:06 PM,12:05:09 AM,309
Warehouse,CD120001A67B,10/6/2015,23:32:06,Open Limit,0:05:09,11:32:06 PM,12:05:09 AM,309
Warehouse,CD120001A686,10/6/2015,23:32:07,Open Limit,0:05:09,11:32:07 PM,12:05:09 AM,309
Warehouse,CD120001A67E,10/6/2015,23:32:07,Open Limit,0:05:09,11:32:07 PM,12:05:09 AM,309
Warehouse,CD120001A689,10/6/2015,23:32:09,Open Limit,0:05:09,11:32:09 PM,12:05:09 AM,309
Warehouse,CD120001A689,10/6/2015,23:32:11,Open Limit,0:05:09,11:32:11 PM,12:05:09 AM,309
Warehouse,CD120001A68D,10/6/2015,23:32:12,Open Limit,0:05:09,11:32:12 PM,12:05:09 AM,309
Warehouse,CD120001A68C,10/6/2015,23:32:19,Open Limit,0:05:09,11:32:19 PM,12:05:09 AM,309
Warehouse,CD120001A663,10/6/2015,23:32:19,Open Limit,0:05:09,11:32:19 PM,12:05:09 AM,309
Warehouse,CD120001A685,10/6/2015,23:32:27,Open Limit,0:05:09,11:32:27 PM,12:05:09 AM,309
Warehouse,CD120001A68A,10/6/2015,23:32:30,Open Limit,0:05:09,11:32:30 PM,12:05:09 AM,309
Warehouse,CD120001A67F,10/6/2015,23:32:30,Open Limit,0:05:09,11:32:30 PM,12:05:09 AM,309
Warehouse,CD120001A67B,10/6/2015,23:32:32,Open Limit,0:05:09,11:32:32 PM,12:05:09 AM,309
Warehouse,CD120001A686,10/6/2015,23:32:41,Open Limit,0:05:09,11:32:41 PM,12:05:09 AM,309
Warehouse,CD120001A67E,10/6/2015,23:32:44,Open Limit,0:05:09,11:32:44 PM,12:05:09 AM,309
Warehouse,CD120001A689,10/6/2015,23:32:45,Open Limit,0:05:09,11:32:45 PM,12:05:09 AM,309
Warehouse,CD120001A68D,10/6/2015,23:32:47,Open Limit,0:05:09,11:32:47 PM,12:05:09 AM,309
Warehouse,CD120001A68D,10/6/2015,23:32:48,Open Limit,0:05:09,11:32:48 PM,12:05:09 AM,309
Warehouse,CD120001A68C,10/6/2015,23:32:51,Open Limit,0:05:09,11:32:51 PM,12:05:09 AM,309
Warehouse,CD120001A68C,10/6/2015,23:32:58,Open Limit,0:05:09,11:32:58 PM,12:05:09 AM,309
Warehouse,CD120001A663,10/6/2015,23:32:58,Open Limit,0:05:09,11:32:58 PM,12:05:09 AM,309
Warehouse,CD120001A685,10/6/2015,23:33:05,Open Limit,0:05:09,11:33:05 PM,12:05:09 AM,309
Warehouse,CD120001A685,10/6/2015,23:33:06,Open Limit,0:05:09,11:33:06 PM,12:05:09 AM,309
Warehouse,CD120001A68A,10/6/2015,23:33:06,Open Limit,0:05:09,11:33:06 PM,12:05:09 AM,309
Warehouse,CD120001A67F,10/6/2015,23:33:07,Open Limit,0:05:09,11:33:07 PM,12:05:09 AM,309
Warehouse,CD120001A67B,10/6/2015,23:33:08,Open Limit,0:05:09,11:33:08 PM,12:05:09 AM,309
Warehouse,CD120001A686,10/6/2015,23:33:14,Open Limit,0:05:09,11:33:14 PM,12:05:09 AM,309
Warehouse,CD120001A67E,10/6/2015,23:33:17,Open Limit,0:05:09,11:33:17 PM,12:05:09 AM,309
Warehouse,CD120001A689,10/6/2015,23:33:20,Open Limit,0:05:09,11:33:20 PM,12:05:09 AM,309
Warehouse,CD120001A68D,10/6/2015,23:33:22,Open Limit,0:05:09,11:33:22 PM,12:05:09 AM,309
Warehouse,CD120001A68C,10/6/2015,23:33:23,Open Limit,0:05:09,11:33:23 PM,12:05:09 AM,309
Warehouse,CD120001A663,10/6/2015,23:33:26,Open Limit,0:05:09,11:33:26 PM,12:05:09 AM,309
Warehouse,CD120001A685,10/6/2015,23:33:32,Open Limit,0:05:09,11:33:32 PM,12:05:09 AM,309
Warehouse,CD120001A68A,10/6/2015,23:33:34,Open Limit,0:05:09,11:33:34 PM,12:05:09 AM,309
Warehouse,CD120001A67F,10/6/2015,23:33:35,Open Limit,0:05:09,11:33:35 PM,12:05:09 AM,309
Warehouse,CD120001A67B,10/6/2015,23:33:44,Open Limit,0:05:09,11:33:44 PM,12:05:09 AM,309
Warehouse,CD120001A686,10/6/2015,23:33:45,Open Limit,0:05:09,11:33:45 PM,12:05:09 AM,309
Warehouse,CD120001A67E,10/6/2015,23:33:52,Open Limit,0:05:09,11:33:52 PM,12:05:09 AM,309
Warehouse,CD120001A689,10/6/2015,23:33:52,Open Limit,0:05:09,11:33:52 PM,12:05:09 AM,309
Warehouse,CD120001A68D,10/6/2015,23:33:52,Open Limit,0:05:09,11:33:52 PM,12:05:09 AM,309
Warehouse,CD120001A68C,10/6/2015,23:33:55,Open Limit,0:05:09,11:33:55 PM,12:05:09 AM,309
Warehouse,CD120001A663,10/6/2015,23:33:57,Open Limit,0:05:09,11:33:57 PM,12:05:09 AM,309
Warehouse,CD120001A685,10/6/2015,23:33:57,Open Limit,0:05:09,11:33:57 PM,12:05:09 AM,309
Warehouse,CD120001A68A,10/6/2015,23:33:59,Open Limit,0:05:09,11:33:59 PM,12:05:09 AM,309
Warehouse,CD120001A67F,10/6/2015,23:33:59,Open Limit,0:05:09,11:33:59 PM,12:05:09 AM,309
Warehouse,CD120001A67B,10/6/2015,23:34:02,Open Limit,0:05:09,11:34:02 PM,12:05:09 AM,309
Warehouse,CD120001A686,10/6/2015,23:34:04,Open Limit,0:05:09,11:34:04 PM,12:05:09 AM,309
Warehouse,CD120001A67E,10/6/2015,23:34:17,Open Limit,0:05:09,11:34:17 PM,12:05:09 AM,309
Warehouse,CD120001A689,10/6/2015,23:34:17,Open Limit,0:05:09,11:34:17 PM,12:05:09 AM,309
Warehouse,CD120001A68D,10/6/2015,23:34:18,Open Limit,0:05:09,11:34:18 PM,12:05:09 AM,309
Warehouse,CD120001A68C,10/6/2015,23:34:18,Open Limit,0:05:09,11:34:18 PM,12:05:09 AM,309
Warehouse,CD120001A663,10/6/2015,23:34:19,Open Limit,0:05:09,11:34:19 PM,12:05:09 AM,309
Warehouse,CD120001A685,10/6/2015,23:34:26,Open Limit,0:05:09,11:34:26 PM,12:05:09 AM,309
Warehouse,CD120001A68A,10/6/2015,23:34:28,Open Limit,0:05:09,11:34:28 PM,12:05:09 AM,309
Warehouse,CD120001A67F,10/6/2015,23:34:30,Open Limit,0:05:09,11:34:30 PM,12:05:09 AM,309
Warehouse,CD120001A67B,10/6/2015,23:34:34,Open Limit,0:05:09,11:34:34 PM,12:05:09 AM,309
Warehouse,CD120001A686,10/6/2015,23:34:41,Open Limit,0:05:09,11:34:41 PM,12:05:09 AM,309
Warehouse,CD120001A67E,10/6/2015,23:34:41,Open Limit,0:05:09,11:34:41 PM,12:05:09 AM,309
Warehouse,CD120001A689,10/6/2015,23:34:44,Open Limit,0:05:09,11:34:44 PM,12:05:09 AM,309
Warehouse,CD120001A689,10/6/2015,23:34:50,Moving Up,0:05:09,11:34:50 PM,12:05:09 AM,309
Warehouse,CD120001A689,10/6/2015,23:34:51,Moving Up,0:05:09,11:34:51 PM,12:05:09 AM,309
Warehouse,CD120001A68D,10/6/2015,23:34:54,Open Limit,0:05:09,11:34:54 PM,12:05:09 AM,309
Warehouse,CD120001A68C,10/6/2015,23:34:59,Open Limit,0:05:09,11:34:59 PM,12:05:09 AM,309
Warehouse,CD120001A68C,10/6/2015,23:35:01,Moving Up,0:05:09,11:35:01 PM,12:05:09 AM,309
Warehouse,CD120001A68C,10/6/2015,23:35:02,Moving Up,0:05:09,11:35:02 PM,12:05:09 AM,309
Warehouse,CD120001A68C,10/6/2015,23:35:11,Moving Up,0:05:09,11:35:11 PM,12:05:09 AM,309
Warehouse,CD120001A663,10/6/2015,23:35:12,Open Limit,0:05:09,11:35:12 PM,12:05:09 AM,309
Warehouse,CD120001A663,10/6/2015,23:35:18,Open Limit,0:05:09,11:35:18 PM,12:05:09 AM,309
Warehouse,CD120001A663,10/6/2015,23:35:19,Open Limit,0:05:09,11:35:19 PM,12:05:09 AM,309
Warehouse,CD120001A685,10/6/2015,23:35:24,Open Limit,0:05:09,11:35:24 PM,12:05:09 AM,309
Warehouse,CD120001A68A,10/6/2015,23:35:25,Open Limit,0:05:09,11:35:25 PM,12:05:09 AM,309
Warehouse,CD120001A67F,10/6/2015,23:35:31,Open Limit,0:05:09,11:35:31 PM,12:05:09 AM,309
Warehouse,CD120001A689,10/6/2015,23:35:32,Close Limit,0:05:09,11:35:32 PM,12:05:09 AM,309
Warehouse,CD120001A689,10/6/2015,23:35:34,Close Limit,0:05:09,11:35:34 PM,12:05:09 AM,309
Warehouse,CD120001A67B,10/6/2015,23:35:42,Open Limit,0:05:09,11:35:42 PM,12:05:09 AM,309
Warehouse,CD120001A686,10/6/2015,23:35:49,Open Limit,0:05:09,11:35:49 PM,12:05:09 AM,309
Warehouse,CD120001A67E,10/6/2015,23:35:53,Open Limit,0:05:09,11:35:53 PM,12:05:09 AM,309
Warehouse,CD120001A68D,10/6/2015,23:35:57,Open Limit,0:05:09,11:35:57 PM,12:05:09 AM,309
Warehouse,CD120001A68C,10/6/2015,23:36:03,Close Limit,0:05:09,11:36:03 PM,12:05:09 AM,309
Warehouse,CD120001A68C,10/6/2015,23:36:03,Close Limit,0:05:09,11:36:03 PM,12:05:09 AM,309
Warehouse,CD120001A663,10/6/2015,23:36:09,Open Limit,0:05:09,11:36:09 PM,12:05:09 AM,309
Warehouse,CD120001A685,10/6/2015,23:36:11,Open Limit,0:05:09,11:36:11 PM,12:05:09 AM,309
Warehouse,CD120001A68A,10/6/2015,23:36:11,Open Limit,0:05:09,11:36:11 PM,12:05:09 AM,309
Warehouse,CD120001A67F,10/6/2015,23:36:12,Open Limit,0:05:09,11:36:12 PM,12:05:09 AM,309
Warehouse,CD120001A689,10/6/2015,23:36:13,Close Limit,0:05:09,11:36:13 PM,12:05:09 AM,309
Warehouse,CD120001A67B,10/6/2015,23:36:15,Open Limit,0:05:09,11:36:15 PM,12:05:09 AM,309
Warehouse,CD120001A686,10/6/2015,23:36:15,Open Limit,0:05:09,11:36:15 PM,12:05:09 AM,309
Warehouse,CD120001A67E,10/6/2015,23:36:28,Open Limit,0:05:09,11:36:28 PM,12:05:09 AM,309
Warehouse,CD120001A68D,10/6/2015,23:36:37,Open Limit,0:05:09,11:36:37 PM,12:05:09 AM,309
Warehouse,CD120001A68C,10/6/2015,23:36:41,Close Limit,0:05:09,11:36:41 PM,12:05:09 AM,309
Warehouse,CD120001A663,10/6/2015,23:36:44,Open Limit,0:05:09,11:36:44 PM,12:05:09 AM,309
Warehouse,CD120001A685,10/6/2015,23:37:10,Open Limit,0:05:09,11:37:10 PM,12:05:09 AM,309
Warehouse,CD120001A68A,10/6/2015,23:37:14,Open Limit,0:05:09,11:37:14 PM,12:05:09 AM,309
Warehouse,CD120001A67F,10/6/2015,23:37:14,Open Limit,0:05:09,11:37:14 PM,12:05:09 AM,309
Warehouse,CD120001A689,10/6/2015,23:37:14,Close Limit,0:05:09,11:37:14 PM,12:05:09 AM,309
Warehouse,CD120001A67B,10/6/2015,23:37:15,Open Limit,0:05:09,11:37:15 PM,12:05:09 AM,309
Warehouse,CD120001A67E,10/6/2015,23:37:16,Open Limit,0:05:09,11:37:16 PM,12:05:09 AM,309
Warehouse,CD120001A686,10/6/2015,23:37:18,Open Limit,0:05:09,11:37:18 PM,12:05:09 AM,309
Warehouse,CD120001A68D,10/6/2015,23:37:20,Open Limit,0:05:09,11:37:20 PM,12:05:09 AM,309
Warehouse,CD120001A68C,10/6/2015,23:37:25,Close Limit,0:05:09,11:37:25 PM,12:05:09 AM,309
Warehouse,CD120001A663,10/6/2015,23:37:33,Open Limit,0:05:09,11:37:33 PM,12:05:09 AM,309
Warehouse,CD120001A685,10/6/2015,23:37:37,Open Limit,0:05:09,11:37:37 PM,12:05:09 AM,309
Warehouse,CD120001A68A,10/6/2015,23:37:37,Open Limit,0:05:09,11:37:37 PM,12:05:09 AM,309
